2018-05-30 0:21:03, INFO, 124.133.166.34, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[12]------ =====签名报文开始====== 
2018-05-30 10:39:49, INFO, 36.98.194.107, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[33]------ =====签名报文结束====== 
2018-05-30 10:39:51, INFO, 36.98.194.107, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[71]------ 报文返回的证书ID>1493192193960028 
2018-05-30 10:39:51, INFO, 36.98.194.107, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[74]------ 验证签名证书目录 :>./assets/certs/ 
2018-05-30 10:39:51, INFO, 36.98.194.107, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[84]------ 加载验签证书成功 
2018-05-30 10:39:51, INFO, 36.98.194.107, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[52]------ 报文去[signature] key=val&串>backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1493192193960028&merId=7000000293&merchantNum=200370148160002&orderId=2018053010394887900&payInfo=weixin://wxpay/bizpayurl?pr=LmedPQQ&productCode=0202&queryId=18053088285351574898&respCode=66&respMsg=交易成功&signMethod=01&txnAmt=100000&txnSubType=02&txnTime=20180530103949&txnType=02&version=1.0 
2018-05-30 10:39:51, INFO, 36.98.194.107, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[56]------ 摘要shax16>69ce047d2688764ca05cf4eab6c7d471763ebe24 
2018-05-30 10:39:51, INFO, 36.98.194.107, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[58]------ 验签成功 
2018-05-30 10:44:26, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[12]------ =====签名报文开始====== 
2018-05-30 10:44:26, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[18]------ 签名key=val&...串 >backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1526265143868626&merId=7000000293&merchantNum=200370148160002&orderId=2018053010442671995&productCode=0202&signMethod=01&txnAmt=5000&txnSubType=02&txnTime=20180530104426&txnType=02&version=1.0 
2018-05-30 10:44:26, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[21]------ 摘要sha1x16 >f27d9af3910a2604d02bc6cbebca8503cd7ec974 
2018-05-30 10:44:26, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[28]------ 签名串为 >jzNi+uRSfx3Q0HXdWmumlRQuYoFdrrvDGuiNVcgSHcjQsaLIofnVTGXhjgIj1ENEsveb8pikfN3JlHwfdyRQdSEgkrEWGFeMOQPJofeUpFrTT5ZjBg7FD8Ah/N4aNATamPecjI/K0vUN10aFD5Vo7UBzUlp1MzNl/ShAEKPCz4wGjpDr76j5noJk52FOMOGTQDoYaibdSNEvwW7HQHR6mggOmr+bOZY6cuAxmg36i9PcQIZaklQi9zoL5jzKiUGLC40H7XYOMLc6DTyyg3pMJGQ3Q3hCUISaU2ibSWN9QYXnZoHPT1i0x5f0ePV9AeQDBtS1JHS1QN6OoVCQTXQMJQ== 
2018-05-30 10:44:26, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[33]------ =====签名报文结束====== 
2018-05-30 10:44:29, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[71]------ 报文返回的证书ID>1493192193960028 
2018-05-30 10:44:29, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[74]------ 验证签名证书目录 :>./assets/certs/ 
2018-05-30 10:44:29, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[84]------ 加载验签证书成功 
2018-05-30 10:44:29, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[52]------ 报文去[signature] key=val&串>backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1493192193960028&merId=7000000293&merchantNum=200370148160002&orderId=2018053010442671995&payInfo=weixin://wxpay/bizpayurl?pr=DSGSrl1&productCode=0202&queryId=18053088539755485577&respCode=66&respMsg=交易成功&signMethod=01&txnAmt=5000&txnSubType=02&txnTime=20180530104426&txnType=02&version=1.0 
2018-05-30 10:44:29, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[56]------ 摘要shax16>da2b48255207b10d898584dbf35f595e1e85e147 
2018-05-30 10:44:29, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[58]------ 验签成功 
2018-05-30 10:47:58, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[12]------ =====签名报文开始====== 
2018-05-30 10:47:58, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[18]------ 签名key=val&...串 >backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1526265143868626&merId=7000000293&merchantNum=200370148160002&orderId=2018053010475841308&productCode=0202&signMethod=01&txnAmt=2000&txnSubType=02&txnTime=20180530104758&txnType=02&version=1.0 
2018-05-30 10:47:58, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[21]------ 摘要sha1x16 >0e52454ab314fdc1c4f67dcde27f226158825096 
2018-05-30 10:47:58, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[28]------ 签名串为 >JNnq/4W5/+tINDfFPcCPhURKdu7hVDr3yuknQYZFANSZE6/ifyHZrjnqE1hbOOMD/wu6LCPP6NG8zzd8XmojrkIFQ2RY9iFXKSgwhv8ndXUf4l/AGhpNRUbRh0JzM68of85HkogEAUqlF3gYP78JNNgLoURweCqBJX5G3YXeqUA6x8qJy46FWz1f24dyUsOxjX/hO3dF4IBZCIlrso66Emo8p0ODS1PAmIVRokDjxhN507brZ2jrMsdiaQ/B4dI5pWtteN3ocCBj3eE4G1ifb3520pfegh83H3xCONigvnACqcWzr4rQwy6f+u9QLcPdDh5u4/yFVMImO0sJ9pcqXg== 
2018-05-30 10:47:58, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[33]------ =====签名报文结束====== 
2018-05-30 10:48:00, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[71]------ 报文返回的证书ID>1493192193960028 
2018-05-30 10:48:00, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[74]------ 验证签名证书目录 :>./assets/certs/ 
2018-05-30 10:48:00, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[84]------ 加载验签证书成功 
2018-05-30 10:48:00, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[52]------ 报文去[signature] key=val&串>backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1493192193960028&merId=7000000293&merchantNum=200370148160002&orderId=2018053010475841308&payInfo=weixin://wxpay/bizpayurl?pr=JwEP8Cx&productCode=0202&queryId=18053088261011005440&respCode=66&respMsg=交易成功&signMethod=01&txnAmt=2000&txnSubType=02&txnTime=20180530104758&txnType=02&version=1.0 
2018-05-30 10:48:00, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[56]------ 摘要shax16>2e5ea1740888124898fef5967a58c0f3a862d930 
2018-05-30 10:48:00, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[58]------ 验签成功 
2018-05-30 10:48:01, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[12]------ =====签名报文开始====== 
2018-05-30 10:48:01, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[18]------ 签名key=val&...串 >backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1526265143868626&merId=7000000293&merchantNum=200370148160002&orderId=2018053010480176628&productCode=0202&signMethod=01&txnAmt=2000&txnSubType=02&txnTime=20180530104801&txnType=02&version=1.0 
2018-05-30 10:48:01, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[21]------ 摘要sha1x16 >bc70d0a1d53a232f1e5a7ab58fc8415905f5ade2 
2018-05-30 10:48:01, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[28]------ 签名串为 >xbm/dDul4yHgZr+NH2T1uMs2mX79Lg2b2Z/KSo500yqKR41OZK1hT8nvqaJglasa3/fglGr+EJ1JFqjKniJKOv4GqcXx7xMt0muKWHBWMTTd5QTNAiSauSe1HWnONqqV0n2lxd0ZNuV6+rMCwZrNQLtMW3v+n/S8PcEeFtENtt8M2xLSe12C5KfvGqOQWjWEsoLCKSyQFNWj26FnXZ0AticrKnfSmOg8grsAMZwq46WNWvpOWL3rok7K/TJ0dYwWFSEVLi1WdA8eRs6YcfkCm1NjwLwGCzJ5fjO1k2RKFZPXyZ7SVKSar8RJDcOpDiykRpJSDOmH8j4D+7HldR8uoQ== 
2018-05-30 10:48:01, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[33]------ =====签名报文结束====== 
2018-05-30 10:48:03, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[71]------ 报文返回的证书ID>1493192193960028 
2018-05-30 10:48:03, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[74]------ 验证签名证书目录 :>./assets/certs/ 
2018-05-30 10:48:03, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[84]------ 加载验签证书成功 
2018-05-30 10:48:03, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[52]------ 报文去[signature] key=val&串>backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1493192193960028&merId=7000000293&merchantNum=200370148160002&orderId=2018053010480176628&payInfo=weixin://wxpay/bizpayurl?pr=C5kEJSr&productCode=0202&queryId=18053088784999565583&respCode=66&respMsg=交易成功&signMethod=01&txnAmt=2000&txnSubType=02&txnTime=20180530104801&txnType=02&version=1.0 
2018-05-30 10:48:03, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[56]------ 摘要shax16>c0afa21b7165c10b1307b5be11ba322d211294de 
2018-05-30 10:48:03, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[58]------ 验签成功 
2018-05-30 10:48:04, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[12]------ =====签名报文开始====== 
2018-05-30 10:48:04, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[18]------ 签名key=val&...串 >backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1526265143868626&merId=7000000293&merchantNum=200370148160002&orderId=2018053010480415503&productCode=0202&signMethod=01&txnAmt=2000&txnSubType=02&txnTime=20180530104804&txnType=02&version=1.0 
2018-05-30 10:48:04, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[21]------ 摘要sha1x16 >d7466c1a568185f9401e1e2578b060b4026475ad 
2018-05-30 10:48:04, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[28]------ 签名串为 >OpHHuf7Vyczo09UnoVZdHPr2+0SESltKcnPVStstzHu8FreMXUKAA/8XdE+7WkkYTgkhZBKgmrdy+Gr9FMh0UfSpKKVbjeAQR9L2MAet7vm29YQueaEbyFNtWD4JoMLmEhrCIYUtaXdEGOmgMeQUyMAK8qy3NtdYeaZU93RiwDjuZ5Zd5wmALrZRJhVengro4CqToipgNmWGYPJZZZJ5Ikc5yxKlhM87jJmvYAJjXsWXU5w8eLhAvMw/VbkdXdkfrP7/tXoNS8ikuTBWmGCTZF2nmM+gL5zGazu58lMBd1hT6/pVCrvx6FNKZZKJT81B7f/FXZLPHocTTLpCwe/hqQ== 
2018-05-30 10:48:04, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[33]------ =====签名报文结束====== 
2018-05-30 10:48:12, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[71]------ 报文返回的证书ID>1493192193960028 
2018-05-30 10:48:12, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[74]------ 验证签名证书目录 :>./assets/certs/ 
2018-05-30 10:48:12, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[84]------ 加载验签证书成功 
2018-05-30 10:48:12, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[52]------ 报文去[signature] key=val&串>backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1493192193960028&merId=7000000293&merchantNum=200370148160002&orderId=2018053010480415503&payInfo=weixin://wxpay/bizpayurl?pr=yQL3eXe&productCode=0202&queryId=18053088895299515356&respCode=66&respMsg=交易成功&signMethod=01&txnAmt=2000&txnSubType=02&txnTime=20180530104804&txnType=02&version=1.0 
2018-05-30 10:48:12, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[56]------ 摘要shax16>b491a81361a7344f17c638784edfe919a5380f7d 
2018-05-30 10:48:12, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[58]------ 验签成功 
2018-05-30 10:48:17, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[12]------ =====签名报文开始====== 
2018-05-30 10:48:17, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[18]------ 签名key=val&...串 >backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1526265143868626&merId=7000000293&merchantNum=200370148160002&orderId=2018053010481751941&productCode=0202&signMethod=01&txnAmt=2000&txnSubType=02&txnTime=20180530104817&txnType=02&version=1.0 
2018-05-30 10:48:17, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[21]------ 摘要sha1x16 >fda9bdf45e19cb4ed3f77c52bcadbeff5a2e00c6 
2018-05-30 10:48:17, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[28]------ 签名串为 >AQpy9bjqCkTR552tQL2RzkiEu8MxPM+lVntZOULDKTCiL+15ve5ur8gGvEN4YFUbkVCYtpz2B8q0G7INC2goWr+HCsg016E053wo5DrkJ9Eu+BOdRTlrpeBg1GHTzBhw/n+2wX04YWOOsYkbAoz2DpaS5bTULNrxaEk1CctI89FZlm/8HSYRUNqgipyHU70veK9tmpXqdwDHz2iEhu6+Npf6wqPaNbF3bi9hKc09yX7FBaPSd9suUq2I4SydMstR/t+1jdstdlNk1Bu6Vj8ZyDatPjakqlxxDMTLYP0k7jsFJlDq43Q1oyFg2zQvgq8SKbNq18i33g5LME3CKQ34Wg== 
2018-05-30 10:48:17, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[33]------ =====签名报文结束====== 
2018-05-30 10:48:20, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[71]------ 报文返回的证书ID>1493192193960028 
2018-05-30 10:48:20, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[74]------ 验证签名证书目录 :>./assets/certs/ 
2018-05-30 10:48:20, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[84]------ 加载验签证书成功 
2018-05-30 10:48:20, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[52]------ 报文去[signature] key=val&串>backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1493192193960028&merId=7000000293&merchantNum=200370148160002&orderId=2018053010481751941&payInfo=weixin://wxpay/bizpayurl?pr=HfQ8CSx&productCode=0202&queryId=18053079914910152157&respCode=66&respMsg=交易成功&signMethod=01&txnAmt=2000&txnSubType=02&txnTime=20180530104817&txnType=02&version=1.0 
2018-05-30 10:48:20, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[56]------ 摘要shax16>7ab8cfc53bb256770a99b14892ba7f51892e55a8 
2018-05-30 10:48:20, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[58]------ 验签成功 
2018-05-30 10:48:25, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[12]------ =====签名报文开始====== 
2018-05-30 10:48:25, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[18]------ 签名key=val&...串 >backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1526265143868626&merId=7000000293&merchantNum=200370148160002&orderId=2018053010482537497&productCode=0202&signMethod=01&txnAmt=2000&txnSubType=02&txnTime=20180530104825&txnType=02&version=1.0 
2018-05-30 10:48:25, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[21]------ 摘要sha1x16 >75169e0a766423dd04cc8eb1ea5e9b52aa0b6a36 
2018-05-30 10:48:25, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[28]------ 签名串为 >A3wbkfi8pYJk7wok5AivKZ7rZS2jmhItBDZMYcC4syRXLRKS5dTdeQGINPrtVh9cCEbkhHpY3tK9BweeX+xYTv863+IXvyZqW4WowgZd72o1DUVQ3K3dJg9R4tEvwbPBb/RXPeqG/AK5UXetz+mU95gDN3XAqNvbrCgV4U9Hgu7RxvEFQIl0zJowAI5zPoZ2wpL6SyZWHBixezfwWfJU+s73ZM9Th88QGWJbNdfsGKhXvqKB5pOr1oH2FM8F12CDTgHB6VYSNTlKSetpM+sev8NipbUaqjAfxnvKVxbnbP3ChNo4VX7rdCBzSrklExUCnbTvbre4sRY4EKX445q5DQ== 
2018-05-30 10:48:25, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[33]------ =====签名报文结束====== 
2018-05-30 10:48:27, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[71]------ 报文返回的证书ID>1493192193960028 
2018-05-30 10:48:27, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[74]------ 验证签名证书目录 :>./assets/certs/ 
2018-05-30 10:48:27, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[84]------ 加载验签证书成功 
2018-05-30 10:48:27, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[52]------ 报文去[signature] key=val&串>backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1493192193960028&merId=7000000293&merchantNum=200370148160002&orderId=2018053010482537497&payInfo=weixin://wxpay/bizpayurl?pr=qnRHOAF&productCode=0202&queryId=18053088405799559879&respCode=66&respMsg=交易成功&signMethod=01&txnAmt=2000&txnSubType=02&txnTime=20180530104825&txnType=02&version=1.0 
2018-05-30 10:48:27, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[56]------ 摘要shax16>b62bf001faca05001e87982c2a13f5d5911657d4 
2018-05-30 10:48:27, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[58]------ 验签成功 
2018-05-30 10:51:05, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[12]------ =====签名报文开始====== 
2018-05-30 10:51:05, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[18]------ 签名key=val&...串 >backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1526265143868626&merId=7000000293&merchantNum=200370148160002&orderId=2018053010510481998&productCode=0202&signMethod=01&txnAmt=10000&txnSubType=02&txnTime=20180530105105&txnType=02&version=1.0 
2018-05-30 10:51:05, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[21]------ 摘要sha1x16 >a6c5f956df44df07c88a84ed57489fe7f616275d 
2018-05-30 10:51:05, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[28]------ 签名串为 >iaHx6nBUxvnXcM1Lo+n3lTUapmbTvfBPSVLDHSM4yb8xDV5TGm6kAlwsmk0ecBlKCZJfI69Xlihj0DMGQuVkj3X63iz5FXsldCqgN7rjQyQpDHG3k1NTg8+/3whU4gPjt1JerKDmg7Rt+JqsUGgUY2xiU7AS4vLJJGgomQavMk6y1/btv4xCP4HI/jGX/PXm/PlSUK52AUjSCOdBKEtJwkU2FTWyiOksSaZ4XTxw2kvYtrVpmQAd3fqdw7YJeb2QkXZoXKBfZhr/fYfWk0J+On5LA8qgNJEURK7XAx/2v1AdJrTUdA7qoxw6xG+H8Z/ZM5coLL1g7xEgJ93g3KfxnA== 
2018-05-30 10:51:05, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[33]------ =====签名报文结束====== 
2018-05-30 10:51:07, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[71]------ 报文返回的证书ID>1493192193960028 
2018-05-30 10:51:07, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[74]------ 验证签名证书目录 :>./assets/certs/ 
2018-05-30 10:51:07, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[84]------ 加载验签证书成功 
2018-05-30 10:51:07, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[52]------ 报文去[signature] key=val&串>backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1493192193960028&merId=7000000293&merchantNum=200370148160002&orderId=2018053010510481998&payInfo=weixin://wxpay/bizpayurl?pr=2n0uD0S&productCode=0202&queryId=18053088285752521085&respCode=66&respMsg=交易成功&signMethod=01&txnAmt=10000&txnSubType=02&txnTime=20180530105105&txnType=02&version=1.0 
2018-05-30 10:51:07, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[56]------ 摘要shax16>512ab61e3ee9df543cb63a2745f7f5b2a7de6299 
2018-05-30 10:51:07, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[58]------ 验签成功 
2018-05-30 10:52:40, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[12]------ =====签名报文开始====== 
2018-05-30 10:52:40, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[18]------ 签名key=val&...串 >backUrl=http://pay.7zcyl.com/pay/sfb/notify_url.php&certId=1526265143868626&merId=7000000293&merchantNum=200370148160002&orderId=2018053010523940610&productCode=0202&signMethod=01&txnAmt=1000&txnSubType=02&txnTime=20180530105240&txnType=02&version=1.0 
2018-05-30 10:52:40, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[21]------ 摘要sha1x16 >5f28ce95336f8336851ece8e43c963c7d41e88b0 
2018-05-30 10:52:40, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[28]------ 签名串为 >HHbaFe1IBmwQujKpAvXsgc006tZxXqhzySCLW79sriRQwuHYkytyBPrU8hY1IkZf2Xxvwz6iBsWUGGpmCjPW+CtrGrHRS1A1uySIrtSW0oagraSTTKFpADXm9/Uhd4VZl0a1mCqTJBeQjmqj7OwEll8sl+8Ck405l+E/9hVpBnECEYhgv6PBhU/8GjJjRKREBTQVw/rqyc/x2rWn0LAy5LPZO4EtX9asrRxyNtvLI8cqBbiqXvDYTtEIKkcNSZ/FmJkuOLYKJvNVdF1hdgMKC+APv4t/pHb+69cDEjcN7vyJe0pZOqCr6n45steToesjtaD63UeB1UxkaxsIbEd69w== 
2018-05-30 10:52:40, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[33]------ =====签名报文结束====== 
2018-05-30 10:52:42, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[71]------ 报文返回的证书ID>1493192193960028 
2018-05-30 10:52:42, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[74]------ 验证签名证书目录 :>./assets/certs/ 
2018-05-30 10:52:42, INFO, 47.52.9.63, File[ D:\wwwroot\paymall\wwwroot\pay\sfb\sdk\secureUtil.php ], Line[84]------ 加载验签证书成功 
